471,The Complete Poems of Emily Dickinson,Emily Dickinson,"THE ONLY ONE-VOLUME EDITION CONTAINING ALL 1,775 OF EMILY DICKINSON’S POEMSOnly eleven of Emily Dickinson’s poems were published prior to her death in 1886; the startling originality of her work doomed it to obscurity in her lifetime. Early posthumously published collections-some of them featuring liberally “edited” versions of the poems-did not fully and accurately represent Dickinson’s bold experiments in prosody, her tragic vision, and the range of her intellectual and emotional explorations. Not until the 1955 publication of The Complete Poems of Emily Dickinson, a three-volume critical edition compiled by Thomas H. Johnson, were readers able for the first time to assess, understand, and appreciate the whole of Dickinson’s extraordinary poetic genius.This book, a distillation of the three-volume Complete Poems, brings together the original texts of all 1,775 poems that Emily Dickinson wrote.",4.21,Classics,[],[],"The Complete Poems of Emily Dickinson
Emily Dickinson
Classics
THE ONLY ONE-VOLUME EDITION CONTAINING ALL 1,775 OF EMILY DICKINSON’S POEMSOnly eleven of Emily Dickinson’s poems were published prior to her death in 1886; the startling originality of her work doomed it to obscurity in her lifetime. Early posthumously published collections-some of them featuring liberally “edited” versions of the poems-did not fully and accurately represent Dickinson’s bold experiments in prosody, her tragic vision, and the range of her intellectual and emotional explorations. Not until the 1955 publication of The Complete Poems of Emily Dickinson, a three-volume critical edition compiled by Thomas H. Johnson, were readers able for the first time to assess, understand, and appreciate the whole of Dickinson’s extraordinary poetic genius.This book, a distillation of the three-volume Complete Poems, brings together the original texts of all 1,775 poems that Emily Dickinson wrote.
4.2"
472,Silent Spring,Rachel Carson,"Rachel Carson’s Silent Spring was first published in three serialized excerpts in the New Yorker in June of 1962. The book appeared in September of that year and the outcry that followed its publication forced the banning of DDT and spurred revolutionary changes in the laws affecting our air, land, and water. Carson’s passionate concern for the future of our planet reverberated powerfully throughout the world, and her eloquent book was instrumental in launching the environmental movement. It is without question one of the landmark books of the twentieth century.",3.95,Nonfiction,[],['National Book Award Finalist for Nonfiction (1963)'],"Silent Spring
Rachel Carson
Nonfiction
Rachel Carson’s Silent Spring was first published in three serialized excerpts in the New Yorker in June of 1962. The book appeared in September of that year and the outcry that followed its publication forced the banning of DDT and spurred revolutionary changes in the laws affecting our air, land, and water. Carson’s passionate concern for the future of our planet reverberated powerfully throughout the world, and her eloquent book was instrumental in launching the environmental movement. It is without question one of the landmark books of the twentieth century.
3.95
National Book Award Finalist for Nonfiction (1963)"
473,Fear and Loathing in Las Vegas,Hunter S. Thompson,"Fear and Loathing in Las Vegas is the best chronicle of drug-soaked, addle-brained, rollicking good times ever committed to the printed page. It is also the tale of a long weekend road trip that has gone down in the annals of American pop culture as one of the strangest journeys ever undertaken.",4.09,Fiction,[],[],"Fear and Loathing in Las Vegas
Hunter S. Thompson
Fiction
Fear and Loathing in Las Vegas is the best chronicle of drug-soaked, addle-brained, rollicking good times ever committed to the printed page. It is also the tale of a long weekend road trip that has gone down in the annals of American pop culture as one of the strangest journeys ever undertaken.
4.0"
474,The Idiot,Fyodor Dostoyevsky,"Returning to Russia from a sanitarium in Switzerland, the Christ-like epileptic Prince Myshkin finds himself enmeshed in a tangle of love, torn between two women—the notorious kept woman Nastasya and the pure Aglaia—both involved, in turn, with the corrupt, money-hungry Ganya. In the end, Myshkin’s honesty, goodness, and integrity are shown to be unequal to the moral emptiness of those around him. In her revision of the Garnett translation, Anna Brailovsky has corrected inaccuracies wrought by Garnett’s drastic anglicization of the novel, restoring as much as possible the syntactical structure of the original.",4.19,Classics,[],[],"The Idiot
Fyodor Dostoyevsky
Classics
Returning to Russia from a sanitarium in Switzerland, the Christ-like epileptic Prince Myshkin finds himself enmeshed in a tangle of love, torn between two women—the notorious kept woman Nastasya and the pure Aglaia—both involved, in turn, with the corrupt, money-hungry Ganya. In the end, Myshkin’s honesty, goodness, and integrity are shown to be unequal to the moral emptiness of those around him. In her revision of the Garnett translation, Anna Brailovsky has corrected inaccuracies wrought by Garnett’s drastic anglicization of the novel, restoring as much as possible the syntactical structure of the original.
4.1"
475,Cosmos,Carl Sagan,"Cosmos has 13 heavily illustrated chapters, corresponding to the 13 episodes of the Cosmos television series. In the book, Sagan explores 15 billion years of cosmic evolution and the development of science and civilization. Cosmos traces the origins of knowledge and the scientific method, mixing science and philosophy, and speculates to the future of science. The book also discusses the underlying premises of science by providing biographical anecdotes about many prominent scientists throughout history, placing their contributions into the broader context of the development of modern science.The book covers a broad range of topics, comprising Sagan's reflections on anthropological, cosmological, biological, historical, and astronomical matters from antiquity to contemporary times. Sagan reiterates his position on extraterrestrial life—that the magnitude of the universe permits the existence of thousands of alien civilizations, but no credible evidence exists to demonstrate that such life has ever visited earth.",4.36,Science,[],"['Hugo Award for Best Non-Fiction Book (1981)', 'National Book Award Finalist for Science (Hardcover) (1981)']","Cosmos
Carl Sagan
Science
Cosmos has 13 heavily illustrated chapters, corresponding to the 13 episodes of the Cosmos television series. In the book, Sagan explores 15 billion years of cosmic evolution and the development of science and civilization. Cosmos traces the origins of knowledge and the scientific method, mixing science and philosophy, and speculates to the future of science. The book also discusses the underlying premises of science by providing biographical anecdotes about many prominent scientists throughout history, placing their contributions into the broader context of the development of modern science.The book covers a broad range of topics, comprising Sagan's reflections on anthropological, cosmological, biological, historical, and astronomical matters from antiquity to contemporary times. Sagan reiterates his position on extraterrestrial life—that the magnitude of the universe permits the existence of thousands of alien civilizations, but no credible evidence exists to demonstrate that such life has ever visited earth.
4.36
Hugo Award for Best Non-Fiction Book (1981), National Book Award Finalist for Science (Hardcover) (1981)"
476,The Once and Future King,T.H. White,"Once upon a time, a young boy called “Wart” was tutored by a magician named Merlyn in preparation for a future he couldn’t possibly imagine. A future in which he would ally himself with the greatest knights, love a legendary queen and unite a country dedicated to chivalrous values. A future that would see him crowned and known for all time as Arthur, King of the Britons.During Arthur’s reign, the kingdom of Camelot was founded to cast enlightenment on the Dark Ages, while the knights of the Round Table embarked on many a noble quest. But Merlyn foresaw the treachery that awaited his liege: the forbidden love between Queen Guinevere and Lancelot, the wicked plots of Arthur’s half-sister Morgause, and the hatred she fostered in Mordred that would bring an end to the king’s dreams for Britain--and to the king himself.",4.08,Fantasy,[],[],"The Once and Future King
T.H. White
Fantasy
Once upon a time, a young boy called “Wart” was tutored by a magician named Merlyn in preparation for a future he couldn’t possibly imagine. A future in which he would ally himself with the greatest knights, love a legendary queen and unite a country dedicated to chivalrous values. A future that would see him crowned and known for all time as Arthur, King of the Britons.During Arthur’s reign, the kingdom of Camelot was founded to cast enlightenment on the Dark Ages, while the knights of the Round Table embarked on many a noble quest. But Merlyn foresaw the treachery that awaited his liege: the forbidden love between Queen Guinevere and Lancelot, the wicked plots of Arthur’s half-sister Morgause, and the hatred she fostered in Mordred that would bring an end to the king’s dreams for Britain--and to the king himself.
4.0"
477,Jurassic Park,Michael Crichton,"An astonishing technique for recovering and cloning dinosaur DNA has been discovered. Now humankind’s most thrilling fantasies have come true. Creatures extinct for eons roam Jurassic Park with their awesome presence and profound mystery, and all the world can visit them—for a price. Until something goes wrong. . . .",3.99,Science Fiction,[],"['Audie Award for Science Fiction (2016)', 'Books I Loved Best Yearly (BILBY) Awards for Secondary (1996)', 'South Carolina Book Award for Young Adult Book (1994)', 'Colorado Blue Spruce Young Adult Book Award (1993)', ""Nevada Young Readers' Award for Young Adult Category  (1993)"", 'Evergreen Teen Book Award Nominee (1993)', 'Soaring Eagle Book Award (1995)', 'Iowa Teen Award (1995)']","Jurassic Park
Michael Crichton
Science Fiction
An astonishing technique for recovering and cloning dinosaur DNA has been discovered. Now humankind’s most thrilling fantasies have come true. Creatures extinct for eons roam Jurassic Park with their awesome presence and profound mystery, and all the world can visit them—for a price. Until something goes wrong. . . .
3.99
Audie Award for Science Fiction (2016), Books I Loved Best Yearly (BILBY) Awards for Secondary (1996), South Carolina Book Award for Young Adult Book (1994), Colorado Blue Spruce Young Adult Book Award (1993), Nevada Young Readers' Award for Young Adult Category  (1993), Evergreen Teen Book Award Nominee (1993), Soaring Eagle Book Award (1995), Iowa Teen Award (1995)"
478,Cloud Atlas,David Mitchell,"Cloud Atlas begins in 1850 with Adam Ewing, an American notary voyaging from the Chatham Isles to his home in California. Along the way, Ewing is befriended by a physician, Dr. Goose, who begins to treat him for a rare species of brain parasite. . . . Abruptly, the action jumps to Belgium in 1931, where Robert Frobisher, a disinherited bisexual composer, contrives his way into the household of an infirm maestro who has a beguiling wife and a nubile daughter. . . . From there we jump to the West Coast in the 1970s and a troubled reporter named Luisa Rey, who stumbles upon a web of corporate greed and murder that threatens to claim her life. . . . And onward, with dazzling virtuosity, to an inglorious present-day England; to a Korean superstate of the near future where neocapitalism has run amok; and, finally, to a postapocalyptic Iron Age Hawaii in the last days of history.But the story doesn’t end even there. The narrative then boomerangs back through centuries and space, returning by the same route, in reverse, to its starting point. Along the way, Mitchell reveals how his disparate characters connect, how their fates intertwine, and how their souls drift across time like clouds across the sky.As wild as a videogame, as mysterious as a Zen koan, Cloud Atlas is an unforgettable tour de force that, like its incomparable author, has transcended its cult classic status to become a worldwide phenomenon.",4.02,Fiction,[],"['Man Booker Prize Nominee (2004)', 'Nebula Award Nominee for Best Novel (2004)', 'Arthur C. Clarke Award Nominee (2005)', 'James Tait Black Memorial Prize Nominee for Fiction (2004)', 'British Book Award for Best Read of the Year (2005)', 'National Book Critics Circle Award Nominee for Fiction (2004)', 'Geoffrey Faber Memorial Prize (2005)', 'The Rooster - The Morning News Tournament of Books (2005)', 'Tähtivaeltaja Award Nominee (2009)']","Cloud Atlas
David Mitchell
Fiction
Cloud Atlas begins in 1850 with Adam Ewing, an American notary voyaging from the Chatham Isles to his home in California. Along the way, Ewing is befriended by a physician, Dr. Goose, who begins to treat him for a rare species of brain parasite. . . . Abruptly, the action jumps to Belgium in 1931, where Robert Frobisher, a disinherited bisexual composer, contrives his way into the household of an infirm maestro who has a beguiling wife and a nubile daughter. . . . From there we jump to the West Coast in the 1970s and a troubled reporter named Luisa Rey, who stumbles upon a web of corporate greed and murder that threatens to claim her life. . . . And onward, with dazzling virtuosity, to an inglorious present-day England; to a Korean superstate of the near future where neocapitalism has run amok; and, finally, to a postapocalyptic Iron Age Hawaii in the last days of history.But the story doesn’t end even there. The narrative then boomerangs back through centuries and space, returning by the same route, in reverse, to its starting point. Along the way, Mitchell reveals how his disparate characters connect, how their fates intertwine, and how their souls drift across time like clouds across the sky.As wild as a videogame, as mysterious as a Zen koan, Cloud Atlas is an unforgettable tour de force that, like its incomparable author, has transcended its cult classic status to become a worldwide phenomenon.
4.02
Man Booker Prize Nominee (2004), Nebula Award Nominee for Best Novel (2004), Arthur C. Clarke Award Nominee (2005), James Tait Black Memorial Prize Nominee for Fiction (2004), British Book Award for Best Read of the Year (2005), National Book Critics Circle Award Nominee for Fiction (2004), Geoffrey Faber Memorial Prize (2005), The Rooster - The Morning News Tournament of Books (2005), Tähtivaeltaja Award Nominee (2009)"
479,Heidi,Johanna Spyri,"Orphaned Heidi lives with her gruff but caring grandfather on the side of Swiss mountain, where she befriends young Peter the goat-herd. She leads an idyllic life, until she is forced to leave the mountain she has always known to go and live with a sickly girl in the city. Will Heidi ever see her grandfather again? A classic tale of a young girl's coming-of-age, of friendship, and familial love.",3.98,Classics,[],[],"Heidi
Johanna Spyri
Classics
Orphaned Heidi lives with her gruff but caring grandfather on the side of Swiss mountain, where she befriends young Peter the goat-herd. She leads an idyllic life, until she is forced to leave the mountain she has always known to go and live with a sickly girl in the city. Will Heidi ever see her grandfather again? A classic tale of a young girl's coming-of-age, of friendship, and familial love.
3.9"
480,Breakfast at Tiffany's,Truman Capote,"It's New York in the 1940s, where the martinis flow from cocktail hour till breakfast at Tiffany's. And nice girls don't, except, of course, Holly Golightly. Pursued by Mafia gangsters and playboy millionaires, Holly is a fragile eyeful of tawny hair and turned-up nose, a heart-breaker, a perplexer, a traveller, a tease. She is irrepressibly 'top banana in the shock department', and one of the shining flowers of American fiction.This edition also contains three stories: 'House of Flowers', 'A Diamond Guitar' and 'A Christmas Memory'.",3.9,Classics,[],[],"Breakfast at Tiffany's
Truman Capote
Classics
It's New York in the 1940s, where the martinis flow from cocktail hour till breakfast at Tiffany's. And nice girls don't, except, of course, Holly Golightly. Pursued by Mafia gangsters and playboy millionaires, Holly is a fragile eyeful of tawny hair and turned-up nose, a heart-breaker, a perplexer, a traveller, a tease. She is irrepressibly 'top banana in the shock department', and one of the shining flowers of American fiction.This edition also contains three stories: 'House of Flowers', 'A Diamond Guitar' and 'A Christmas Memory'.
3."
481,The Complete Persepolis,Marjane Satrapi,"Here, in one volume: Marjane Satrapi's best-selling, internationally acclaimed graphic memoir.Persepolis is the story of Satrapi's unforgettable childhood and coming of age within a large and loving family in Tehran during the Islamic Revolution; of the contradictions between private life and public life in a country plagued by political upheaval; of her high school years in Vienna facing the trials of adolescence far from her family; of her homecoming--both sweet and terrible; and, finally, of her self-imposed exile from her beloved homeland. It is the chronicle of a girlhood and adolescence at once outrageous and familiar, a young life entwined with the history of her country yet filled with the universal trials and joys of growing up.Edgy, searingly observant, and candid, often heartbreaking but threaded throughout with raw humor and hard-earned wisdom--Persepolis is a stunning work from one of the most highly regarded, singularly talented graphic artists at work today.",4.38,Sequential Art,[],[],"The Complete Persepolis
Marjane Satrapi
Sequential Art
Here, in one volume: Marjane Satrapi's best-selling, internationally acclaimed graphic memoir.Persepolis is the story of Satrapi's unforgettable childhood and coming of age within a large and loving family in Tehran during the Islamic Revolution; of the contradictions between private life and public life in a country plagued by political upheaval; of her high school years in Vienna facing the trials of adolescence far from her family; of her homecoming--both sweet and terrible; and, finally, of her self-imposed exile from her beloved homeland. It is the chronicle of a girlhood and adolescence at once outrageous and familiar, a young life entwined with the history of her country yet filled with the universal trials and joys of growing up.Edgy, searingly observant, and candid, often heartbreaking but threaded throughout with raw humor and hard-earned wisdom--Persepolis is a stunning work from one of the most highly regarded, singularly talented graphic artists at work today.
4.3"
482,City of Bones,Cassandra Clare,"When fifteen-year-old Clary Fray heads out to the Pandemonium Club in New York City, she hardly expects to witness a murder― much less a murder committed by three teenagers covered with strange tattoos and brandishing bizarre weapons. Then the body disappears into thin air. It's hard to call the police when the murderers are invisible to everyone else and when there is nothing―not even a smear of blood―to show that a boy has died. Or was he a boy?This is Clary's first meeting with the Shadowhunters, warriors dedicated to ridding the earth of demons. It's also her first encounter with Jace, a Shadowhunter who looks a little like an angel and acts a lot like a jerk. Within twenty-four hours Clary is pulled into Jace's world with a vengeance when her mother disappears and Clary herself is attacked by a demon. But why would demons be interested in ordinary mundanes like Clary and her mother? And how did Clary suddenly get the Sight? The Shadowhunters would like to know...",4.11,Fantasy,[],"['Locus Award Nominee for Best First Novel (2007)', 'Georgia Peach Book Award Nominee for Honor book (2009)', 'South Carolina Book Award Nominee for Young Adult Book Award (2010)', ""Pacific Northwest Library Association Young Reader's Choice Award (2010)"", 'Lincoln Award (2010)']","City of Bones
Cassandra Clare
Fantasy
When fifteen-year-old Clary Fray heads out to the Pandemonium Club in New York City, she hardly expects to witness a murder― much less a murder committed by three teenagers covered with strange tattoos and brandishing bizarre weapons. Then the body disappears into thin air. It's hard to call the police when the murderers are invisible to everyone else and when there is nothing―not even a smear of blood―to show that a boy has died. Or was he a boy?This is Clary's first meeting with the Shadowhunters, warriors dedicated to ridding the earth of demons. It's also her first encounter with Jace, a Shadowhunter who looks a little like an angel and acts a lot like a jerk. Within twenty-four hours Clary is pulled into Jace's world with a vengeance when her mother disappears and Clary herself is attacked by a demon. But why would demons be interested in ordinary mundanes like Clary and her mother? And how did Clary suddenly get the Sight? The Shadowhunters would like to know...
4.11
Locus Award Nominee for Best First Novel (2007), Georgia Peach Book Award Nominee for Honor book (2009), South Carolina Book Award Nominee for Young Adult Book Award (2010), Pacific Northwest Library Association Young Reader's Choice Award (2010), Lincoln Award (2010)"
483,Little House on the Prairie,Laura Ingalls Wilder,"The adventures continue for Laura Ingalls and her family as they leave their little house in the Big Woods of Wisconsin and set out for the big skies of the Kansas Territory. They travel for many days in their covered wagon until they find the best spot to build their house. Soon they are planting and plowing, hunting wild ducks and turkeys, and gathering grass for their cows. Just when they begin to feel settled, they are caught in the middle of a dangerous conflict.",4.19,Classics,[],[],"Little House on the Prairie
Laura Ingalls Wilder
Classics
The adventures continue for Laura Ingalls and her family as they leave their little house in the Big Woods of Wisconsin and set out for the big skies of the Kansas Territory. They travel for many days in their covered wagon until they find the best spot to build their house. Soon they are planting and plowing, hunting wild ducks and turkeys, and gathering grass for their cows. Just when they begin to feel settled, they are caught in the middle of a dangerous conflict.
4.1"
484,My Ántonia,Willa Cather,"Through Jim Burden's endearing, smitten voice, we revisit the remarkable vicissitudes of immigrant life in the Nebraska heartland, with all its insistent bonds. Guiding the way are some of literature's most beguiling characters: the Russian brothers plagued by memories of a fateful sleigh ride, Antonia's desperately homesick father and self-indulgent mother, and the coy Lena Lingard. Holding the pastoral society's heart, of course, is the bewitching, free-spirited Antonia.",3.77,Classics,[],[],"My Ántonia
Willa Cather
Classics
Through Jim Burden's endearing, smitten voice, we revisit the remarkable vicissitudes of immigrant life in the Nebraska heartland, with all its insistent bonds. Guiding the way are some of literature's most beguiling characters: the Russian brothers plagued by memories of a fateful sleigh ride, Antonia's desperately homesick father and self-indulgent mother, and the coy Lena Lingard. Holding the pastoral society's heart, of course, is the bewitching, free-spirited Antonia.
3.7"
485,The Sound and the Fury,William Faulkner,"The text of this Norton Critical Edition is that of the corrected edition scrupulously prepared by Noel Polk, whose textual note precedes the text. David Minter's annotations are designed to assist the reader with obscure words and allusions.""Backgrounds"" begins with the appendix Faulkner wrote in 1945 and sometimes referred to as another telling of The Sound and the Fury and includes a selection of Faulkner’s letters, excerpts from two Faulkner interviews, a memoir by Faulkner's friend Ben Wasson, and both versions of Faulkner's 1933 introduction to the novel.""Cultural and Historical Contexts"" presents four different perspectives, two of them new to the second edition, on the place of the American South in history. Taken together, these works—by C. Vann Woodward, Richard H. King, Carolyn Porter, and Robert Penn Warren—provide the reader with valuable contexts for understanding the novel.""Criticism"" includes seventeen essays on The Sound and the Fury that collectively trace changes in the way we have viewed this novel over the last four decades. The critics are Jean-Paul Sartre, Irving Howe, Ralph Ellison, Olga W. Vickery, Cleanth Brooks, Michael Millgate, John T. Irwin, Myra Jehlen, Donald M. Kartiganer, David Minter, Warwick Wadlington, John T. Matthews, Thadious M. Davis, Wesley Morris and Barbara Alverson Morris, Minrose C. Gwin, André Bleikasten, and Philip M. Weinstein. A revised Selected Bibliography also is included.",3.86,Classics,[],[],"The Sound and the Fury
William Faulkner
Classics
The text of this Norton Critical Edition is that of the corrected edition scrupulously prepared by Noel Polk, whose textual note precedes the text. David Minter's annotations are designed to assist the reader with obscure words and allusions.""Backgrounds"" begins with the appendix Faulkner wrote in 1945 and sometimes referred to as another telling of The Sound and the Fury and includes a selection of Faulkner’s letters, excerpts from two Faulkner interviews, a memoir by Faulkner's friend Ben Wasson, and both versions of Faulkner's 1933 introduction to the novel.""Cultural and Historical Contexts"" presents four different perspectives, two of them new to the second edition, on the place of the American South in history. Taken together, these works—by C. Vann Woodward, Richard H. King, Carolyn Porter, and Robert Penn Warren—provide the reader with valuable contexts for understanding the novel.""Criticism"" includes seventeen essays on The Sound and the Fury that collectively trace changes in the way we have viewed this novel over the last four decades. The critics are Jean-Paul Sartre, Irving Howe, Ralph Ellison, Olga W. Vickery, Cleanth Brooks, Michael Millgate, John T. Irwin, Myra Jehlen, Donald M. Kartiganer, David Minter, Warwick Wadlington, John T. Matthews, Thadious M. Davis, Wesley Morris and Barbara Alverson Morris, Minrose C. Gwin, André Bleikasten, and Philip M. Weinstein. A revised Selected Bibliography also is included.
3.8"
486,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,E.L. Konigsburg,"When suburban Claudia Kincaid decides to run away, she knows she doesn’t just want to run from somewhere, she wants to run to somewhere — to a place that is comfortable, beautiful, and, preferably, elegant. She chooses the Metropolitan Museum of Art in New York City. Knowing her younger brother Jamie has money and thus can help her with a serious cash-flow problem, she invites him along.Once settled into the museum, Claudia and Jamie find themselves caught up in the mystery of an angel statue that the museum purchased at auction for a bargain price of $225. The statue is possibly an early work of the Renaissance master, Michelangelo, and therefore worth millions. Is it? Or isn’t it? Claudia is determined to find out. Her quest leads her to Mrs. Basil E. Frankweiler, the remarkable old woman who sold the statue, and to some equally remarkable discoveries about herself.",4.15,Fiction,[],"['Newbery Medal (1968)', 'Lewis Carroll Shelf Award (1968)', ""Dorothy Canfield Fisher Children's Book Award Nominee (1969)""]","From the Mixed-Up Files of Mrs. Basil E. Frankweiler
E.L. Konigsburg
Fiction
When suburban Claudia Kincaid decides to run away, she knows she doesn’t just want to run from somewhere, she wants to run to somewhere — to a place that is comfortable, beautiful, and, preferably, elegant. She chooses the Metropolitan Museum of Art in New York City. Knowing her younger brother Jamie has money and thus can help her with a serious cash-flow problem, she invites him along.Once settled into the museum, Claudia and Jamie find themselves caught up in the mystery of an angel statue that the museum purchased at auction for a bargain price of $225. The statue is possibly an early work of the Renaissance master, Michelangelo, and therefore worth millions. Is it? Or isn’t it? Claudia is determined to find out. Her quest leads her to Mrs. Basil E. Frankweiler, the remarkable old woman who sold the statue, and to some equally remarkable discoveries about herself.
4.15
Newbery Medal (1968), Lewis Carroll Shelf Award (1968), Dorothy Canfield Fisher Children's Book Award Nominee (1969)"
487,Anthem,Ayn Rand,"Anthem has long been hailed as one of Ayn Rand's classic novels, and a clear predecessor to her later masterpieces, The Fountainhead and Atlas Shrugged. In Anthem, Rand examines a frightening future in which individuals have no name, no independence, and no values. Equality 7-2521 lives in the dark ages of the future where all decisions are made by committee, all people live in collectives, and all traces of individualism have been wiped out. Despite such a restrictive environment, the spark of individual thought and freedom still burns in him--a passion which he has been taught to call sinful. In a purely egalitarian world, Equality 7-2521 dares to stand apart from the herd--to think and choose for himself, to discover electricity, and to love the woman of his choice. Now he has been marked for death for committing the ultimate sin. In a world where the great ""we"" reign supreme, he has rediscovered the lost and holy word--""I.""",3.62,Fiction,[],"['Hugo Award Nominee for Best Novella (Retro 1939) (2014)', 'Prometheus Hall of Fame Award (1987)']","Anthem
Ayn Rand
Fiction
Anthem has long been hailed as one of Ayn Rand's classic novels, and a clear predecessor to her later masterpieces, The Fountainhead and Atlas Shrugged. In Anthem, Rand examines a frightening future in which individuals have no name, no independence, and no values. Equality 7-2521 lives in the dark ages of the future where all decisions are made by committee, all people live in collectives, and all traces of individualism have been wiped out. Despite such a restrictive environment, the spark of individual thought and freedom still burns in him--a passion which he has been taught to call sinful. In a purely egalitarian world, Equality 7-2521 dares to stand apart from the herd--to think and choose for himself, to discover electricity, and to love the woman of his choice. Now he has been marked for death for committing the ultimate sin. In a world where the great ""we"" reign supreme, he has rediscovered the lost and holy word--""I.""
3.62
Hugo Award Nominee for Best Novella (Retro 1939) (2014), Prometheus Hall of Fame Award (1987)"
488,Mrs. Dalloway,Virginia Woolf,"Mrs. Dalloway chronicles a June day in the life of Clarissa Dalloway –a day that is taken up with running minor errands in preparation for a party and that is punctuated, toward the end, by the suicide of a young man she has never met. In giving an apparently ordinary day such immense resonance and significance–infusing it with the elemental conflict between death and life–Virginia Woolf triumphantly discovers her distinctive style as a novelist. Originally published in 1925, Mrs. Dalloway is Woolf’s first complete rendering of what she described as the “luminous envelope” of consciousness: a dazzling display of the mind’s inside as it plays over the brilliant surface and darker depths of reality.This edition uses the text of the original British publication of Mrs. Dalloway, which includes changes Woolf made that never appeared in the first or subsequent American editions.(Book Jacket Status: Jacketed)",3.79,Classics,[],[],"Mrs. Dalloway
Virginia Woolf
Classics
Mrs. Dalloway chronicles a June day in the life of Clarissa Dalloway –a day that is taken up with running minor errands in preparation for a party and that is punctuated, toward the end, by the suicide of a young man she has never met. In giving an apparently ordinary day such immense resonance and significance–infusing it with the elemental conflict between death and life–Virginia Woolf triumphantly discovers her distinctive style as a novelist. Originally published in 1925, Mrs. Dalloway is Woolf’s first complete rendering of what she described as the “luminous envelope” of consciousness: a dazzling display of the mind’s inside as it plays over the brilliant surface and darker depths of reality.This edition uses the text of the original British publication of Mrs. Dalloway, which includes changes Woolf made that never appeared in the first or subsequent American editions.(Book Jacket Status: Jacketed)
3.7"
489,Narrative of the Life of Frederick Douglass,Frederick Douglass,"Published in the bicentenary year of Frederick Douglass’s birth and in a Black Lives Matter era, this edition of Narrative of the Life of Frederick Douglass presents new research into his life as an activist and an author. A revolutionary reformer who traveled in Scotland, Ireland, England, and Wales as well as the US, Douglass published many foreign-language editions of his Narrative. While there have been many Douglasses over the decades and even centuries, the Frederick Douglass we need now is no iconic, mythic, or legendary self-made man but a fallible, mortal, and human individual: a husband, father, brother, and son. His rallying cry inspires today’s activism: “Agitate! Agitate! Agitate!”Recognizing that Douglass was bought and sold on the northern abolitionist podium no less than on the southern auction block, this edition introduces readers to Douglass’s multiple declarations of independence. The Narrative appears alongside his private correspondence as well as the early speeches and writings in which he did justice to the “grim horrors of slavery.” This volume also traces Douglass’s activism and authorship in the context of the reformist work of his wife, Anna Murray, and of his daughters and sons.",3.98,Nonfiction,[],[],"Narrative of the Life of Frederick Douglass
Frederick Douglass
Nonfiction
Published in the bicentenary year of Frederick Douglass’s birth and in a Black Lives Matter era, this edition of Narrative of the Life of Frederick Douglass presents new research into his life as an activist and an author. A revolutionary reformer who traveled in Scotland, Ireland, England, and Wales as well as the US, Douglass published many foreign-language editions of his Narrative. While there have been many Douglasses over the decades and even centuries, the Frederick Douglass we need now is no iconic, mythic, or legendary self-made man but a fallible, mortal, and human individual: a husband, father, brother, and son. His rallying cry inspires today’s activism: “Agitate! Agitate! Agitate!”Recognizing that Douglass was bought and sold on the northern abolitionist podium no less than on the southern auction block, this edition introduces readers to Douglass’s multiple declarations of independence. The Narrative appears alongside his private correspondence as well as the early speeches and writings in which he did justice to the “grim horrors of slavery.” This volume also traces Douglass’s activism and authorship in the context of the reformist work of his wife, Anna Murray, and of his daughters and sons.
3.9"
490,Mansfield Park,Jane Austen,"'We have all been more or less to blame ... every one of us, excepting Fanny' Taken from the poverty of her parents' home, Fanny Price is brought up with her rich cousins at Mansfield Park, acutely aware of her humble rank and with only her cousin Edmund as an ally. When Fanny's uncle is absent in Antigua, Mary Crawford and her brother Henry arrive in the neighbourhood, bringing with them London glamour and a reckless taste for flirtation. As her female cousins vie for Henry's attention, and even Edmund falls for Mary's dazzling charms, only Fanny remains doubtful about the Crawfords' influence and finds herself more isolated than ever. A subtle examination of social position and moral integrity, Mansfield Park is one of Jane Austen's most profound works. This edition is based on the first edition of 1814. It includes a new chronology, additional suggestions for further reading and the original Penguin Classics introduction by Tony Tanner",3.85,Classics,[],[],"Mansfield Park
Jane Austen
Classics
'We have all been more or less to blame ... every one of us, excepting Fanny' Taken from the poverty of her parents' home, Fanny Price is brought up with her rich cousins at Mansfield Park, acutely aware of her humble rank and with only her cousin Edmund as an ally. When Fanny's uncle is absent in Antigua, Mary Crawford and her brother Henry arrive in the neighbourhood, bringing with them London glamour and a reckless taste for flirtation. As her female cousins vie for Henry's attention, and even Edmund falls for Mary's dazzling charms, only Fanny remains doubtful about the Crawfords' influence and finds herself more isolated than ever. A subtle examination of social position and moral integrity, Mansfield Park is one of Jane Austen's most profound works. This edition is based on the first edition of 1814. It includes a new chronology, additional suggestions for further reading and the original Penguin Classics introduction by Tony Tanner
3.8"
